Word,POS,NER
করা,NNC,B-OTH
হয়।,VF,B-OTH
২০২৪,QF,B-D&T
সালের,NNC,I-D&T
উচ্চমাধ্যমিক,NNP,B-EVENT
সার্টিফিকেট,NNP,I-EVENT
এইচএসসি,PUNCT,B-OTH
ও,CONJ,B-EVENT
সমমানের,NNP,B-EVENT
পরীক্ষা,NNC,B-EVENT
আগামী,ADJ,B-D&T
৩০,QF,I-D&T
জুন,NNP,I-D&T
শুরু,NNC,B-OTH
হবে।,VF,B-OTH
যাত্রা,NNC,B-OTH
শুরুর,NNC,B-OTH
পর,NNC,B-OTH
থেকে,PP,B-OTH
দুই,QF,B-NUM
বইমেলায়,NNC,B-EVENT
ছয়জন,QF,B-OTH
লেখকের,NNC,B-PER
মোট,ADJ,B-OTH
১০টি,QF,B-NUM
বই,NNC,B-OTH
বের,VNF,B-OTH
হয়েছে।,VF,B-OTH
কফ,NNC,B-OTH
পাতলা,ADJ,B-OTH
করার,NNC,B-OTH
জন্য,PP,B-OTH
স্টিম,NNC,B-OTH
নিন।,VF,B-OTH
মেসি,NNP,B-PER
ম্যাচের,NNC,B-EVENT
শুরু,NNC,B-OTH
দিকে,PP,B-OTH
খুব,ADJ,B-OTH
বেশি,ADJ,B-OTH
সময়,NNC,B-OTH
বল,NNC,B-OTH
পায়ে,NNC,B-OTH
রাখেননি।,VF,B-OTH
সম্প্রতি,ADV,B-OTH
সরকারি,ADJ,B-OTH
চাকরিতে,NNC,B-OTH
কোটা,NNC,B-OTH
সংস্কারের,NNC,B-OTH
দাবিতে,NNC,B-OTH
শিক্ষার্থীদের,NNC,B-PER
আন্দোলন,NNC,B-EVENT
ঘিরে,PP,B-OTH
ঢাকাসহ,NNP,B-GPE
সারাদেশে,NNC,B-OTH
ব্যাপক,ADJ,B-OTH
সহিংস,ADJ,B-OTH
পরিস্থিতি,NNC,B-OTH
তৈরি,NNC,B-OTH
হয়।,VF,B-OTH
নিবন্ধগুলোর,NNC,B-OTH
মূল্যায়নের,NNC,B-OTH
জন্য,PP,B-OTH
তিনজন,QF,B-OTH
বিশেষজ্ঞ,NNC,B-PER
নিয়ে,PP,B-OTH
একটি,QF,B-NUM
বিচারক,NNC,B-OTH
দল,NNC,B-ORG
থাকবেন।,VF,B-OTH
জানা,NNC,B-OTH
যায়,VF,B-OTH
সামরিক-প্রযুক্তিগত,ADJ,B-OTH
সহযোগিতার,NNC,B-OTH
ক্ষেত্রসহ,NNC,B-OTH
বাংলাদেশ,NNP,B-GPE
ও,CONJ,B-OTH
রাশিয়ার,NNP,B-GPE
মধ্যে,PP,B-OTH
সহযোগিতা,NNC,B-OTH
ক্রমশ,ADV,B-OTH
বাড়ছে।,VF,B-OTH
সব্যসাচী,ADJ,B-OTH
লেখক,NNC,B-PER
সৈয়দ,NNP,B-PER
শামসুল,NNP,I-PER
হকের,NNP,I-PER
পঞ্চম,ADJ,B-NUM
মৃত্যুবার্ষিকী,NNC,B-OTH
আজ,NNC,B-D&T
সেমিনারে,NNC,B-EVENT
প্রধান,ADJ,B-OTH
বক্তা,NNC,B-PER
ছিলেন,VF,B-OTH
কুমিল্লার,NNP,B-GPE
কাগজের,NNP,B-OTH
সম্পাদক,NNC,B-PER
আবুল,NNP,B-PER
কাশেম,NNP,I-PER
হৃদয়।,NNP,I-PER
জনপ্রিয়,ADJ,B-OTH
সামাজিক,ADJ,B-OTH
যোগাযোগ,NNC,B-OTH
মাধ্যম,NNC,B-OTH
টুইটারে,NNP,B-ORG
এক,QF,B-NUM
উষ্ণ,ADJ,B-OTH
অভিবাদন,NNC,B-OTH
বার্তা,NNC,B-OTH
দেন,VF,B-OTH
রোনালদো।,NNP,B-PER
এ,DET,B-OTH
তালিকায়,NNC,B-OTH
এগিয়ে,VNF,B-OTH
আছে,VF,B-OTH
জার্মানি।,NNP,B-GPE
এটার,PRO,B-OTH
উত্তর,NNC,B-OTH
সুখী,ADJ,B-OTH
ধনুর্বিদে,NNP,B-OTH
আছে।,VF,B-OTH
এরপরই,ADV,B-OTH
খামে,NNC,B-OTH
প্যাকেট,NNC,B-OTH
করা,NNC,B-OTH
টাকার,NNC,B-OTH
বান্ডিল,NNC,B-OTH
বের,NNC,B-OTH
করেন,VF,B-OTH
মামুন,NNP,B-PER
খান।,NNP,I-PER
তাহলে,CONJ,B-OTH
আমানতকারী,NNC,B-PER
ও,CONJ,B-OTH
ঋণগ্রহীতা,NNC,B-PER
উভয়ের,PRO,B-OTH
দায়িত্ব,NNC,B-OTH
ও,CONJ,B-OTH
দায়,NNC,B-OTH
সবই,PRO,B-OTH
কি,ADV,B-OTH
ব্যাংকের,NNC,B-ORG
তিনি,PRO,B-OTH
বলেন,VF,B-OTH
আহত,NNC,B-OTH
হয়ে,VNF,B-OTH
প্রায়,ADJ,B-OTH
অর্ধশত,ADJ,B-NUM
মানুষ,NNC,B-PER
আমাদের,PRO,B-OTH
হাসপাতালে,NNC,B-ORG
চিকিৎসা,NNC,B-OTH
নিতে,VNF,B-OTH
এসেছেন।,VF,B-OTH
এক,QF,B-NUM
প্রশ্নের,NNC,B-OTH
জবাবে,NNC,B-OTH
এই,DET,B-OTH
নির্বাচন,NNC,B-EVENT
পর্যবেক্ষক,NNC,B-PER
বলেন,VF,B-OTH
নির্বাচন,NNC,B-ORG
কমিশনের,NNC,I-ORG
উপর,PP,B-OTH
আমরা,PRO,B-OTH
অবশ্যই,ADV,B-OTH
আস্থা,NNC,B-OTH
রাখতে,VNF,B-OTH
পারি।,VF,B-OTH
১৯৫৬,QF,B-D&T
সালের,NNC,I-D&T
মাঝামাঝি,ADJ,B-OTH
সময়ে,NNC,B-OTH
আকস্মিকভাবে,ADV,B-OTH
খাদ্যদ্রব্যের,NNC,B-OTH
মূল্য,NNC,B-OTH
বৃদ্ধি,NNC,B-OTH
পায়,VF,B-OTH
এবং,CONJ,B-OTH
বাজারে,NNC,B-OTH
খাদ্যশস্যের,NNC,B-OTH
ঘাটতি,NNC,B-OTH
দেখা,NNC,B-OTH
যায়।,VF,B-OTH
ভারতবর্ষে,NNP,B-LOC
ক্রিকেট,NNP,B-MISC
খেলার,NNC,B-OTH
প্রচলন,NNC,B-OTH
ঘটে,VF,B-OTH
ঔপনিবেশিক,ADJ,B-OTH
যুগে,NNC,B-OTH
ব্রিটিশদের,NNP,B-PER
হাত,NNC,B-OTH
ধরে।,VNF,B-OTH
এই,DET,B-OTH
হিসেবে,NNC,B-OTH
একমাত্র,ADJ,B-OTH
চিন,NNP,B-GPE
ব্যতিক্রম।,ADJ,B-OTH
তিনি,PRO,B-OTH
বলেন,VF,B-OTH
যদিও,ADV,B-OTH
উপজেলা,NNC,B-OTH
চেয়ারম্যান,NNC,B-PER
পদটা,NNC,B-OTH
অতটা,ADJ,B-OTH
ক্ষমতাবান,ADJ,B-OTH
নয়।,VF,B-OTH
আজ,NNC,B-D&T
বৃহস্পতিবার,NNP,I-D&T
৩,PUNCT,B-OTH
ফেব্রুয়ারি,NNP,B-D&T
জনপ্রশাসন,NNP,B-ORG
মন্ত্রণালয়,NNP,I-ORG
থেকে,PP,B-OTH
তাকে,PRO,B-OTH
৩,QF,B-NUM
বছরের,NNC,B-UNIT
জন্য,PP,B-OTH
নিয়োগ,NNC,B-OTH
দিয়ে,VNF,B-OTH
প্রজ্ঞাপন,NNC,B-OTH
জারি,NNC,B-OTH
করা,NNC,B-OTH
হয়েছে।,VF,B-OTH
বিআইডব্লিউটিএর,NNP,B-ORG
পরিচালক,NNC,B-PER
রফিকুল,NNP,B-PER
ইসলাম,NNP,I-PER
বলেন,VF,B-OTH
‘আমরা,PUNCT,B-OTH
বছরে,NNC,B-OTH
৪৫,QF,B-NUM
লাখ,QF,I-NUM
মেট্রিক,NNC,B-UNIT
টন,NNC,I-UNIT
মালামাল,NNC,B-OTH
ভারত,NNP,B-GPE
থেকে,PP,B-OTH
নিয়ে,VNF,B-OTH
আসি।,VF,B-OTH
ফরাসি,ADJ,B-GPE
সরকার,NNC,B-ORG
দুজন,NNC,B-OTH
ভলান্টিয়ার,NNC,B-PER
পাঠান,VF,B-OTH
এই,DET,B-OTH
সেন্টার,NNC,B-OTH
এর,PART,B-OTH
জন্য।,PP,B-OTH
ভাষা,NNC,B-OTH
হলো,VF,B-OTH
মানুষের,NNC,B-PER
সবচেয়ে,ADJ,B-OTH
গুরুত্বপূর্ণ,ADJ,B-OTH
যোগাযোগের,NNC,B-OTH
মাধ্যম।,NNC,B-OTH
তথ্য,NNC,B-OTH
ঘেঁটে,VNF,B-OTH
দেখা,NNC,B-OTH
যায়,VF,B-OTH
কৃষি,NNC,B-OTH
খাতে,NNC,B-OTH
অক্টোবরে,NNP,B-D&T
২,QF,B-NUM
হাজার,QF,I-NUM
৬৯৫,QF,I-NUM
কোটি,QF,I-NUM
টাকার,NNC,B-UNIT
ঋণ,NNC,B-OTH
বিতরণ,NNC,B-OTH
করেছে,VF,B-OTH
ব্যাংকগুলো।,NNC,B-ORG
আবেদন,NNC,B-OTH
করবেন,VF,B-OTH
যেভাবে,ADV,B-OTH
,PUNCT,B-OTH
আগ্রহী,ADJ,B-OTH
শিক্ষার্থীদের,NNC,B-PER
পছন্দকৃত,ADJ,B-OTH
প্রতিষ্ঠানের,NNC,B-ORG
কর্তৃপক্ষের,NNC,B-PER
কাছে,PP,B-OTH
বিস্তারিত,ADJ,B-OTH
তথ্য,NNC,B-OTH
ও,CONJ,B-OTH
আবেদনফরম,NNC,B-OTH
চেয়ে,VNF,B-OTH
অনুরোধ,NNC,B-OTH
জানাতে,VNF,B-OTH
হবে।,VF,B-OTH
তাঁর,PRO,B-OTH
তত্ত্বমতে,NNC,B-OTH
অনেক,ADJ,B-OTH
অনেক,ADJ,B-OTH
আগে,ADV,B-OTH
এই,DET,B-OTH
মহাবিশ্বের,NNC,B-OTH
সবকিছু,PRO,B-OTH
একটি,QF,B-NUM
ক্ষুদ্র,ADJ,B-OTH
বস্তুর,NNC,B-OTH
মতো,PP,B-OTH
অবস্থায়,NNC,B-OTH
ছিল।,VF,B-OTH
৬,PUNCT,B-OTH
এই,DET,B-OTH
মুহূর্তে,ADV,B-OTH
ব্রিটিশ,NNP,B-ORG
এয়ারওয়েজে,NNP,I-ORG
মোট,ADJ,B-OTH
৪৫,QF,B-NUM
হাজার,QF,I-NUM
কর্মীর,NNC,B-PER
মধ্যে,PP,B-OTH
"১৬,৫০০",QF,B-NUM
কেবিন,NNC,B-PER
ক্রু,NNC,I-PER
৩৯০০,QF,B-NUM
জন,NNC,B-OTH
পাইলট,NNC,B-PER
রয়েছেন।,VF,B-OTH
কাতার,NNP,B-GPE
বিশ্বকাপে,NNC,B-EVENT
প্রথমবারের,ADV,B-OTH
মতো,ADV,B-OTH
নারী,ADJ,B-PER
রেফারিদের,NNC,B-PER
ম্যাচ,NNC,B-EVENT
পরিচালনা,NNC,B-OTH
করতে,VNF,B-OTH
দেখবে,VF,B-OTH
গোটা,ADJ,B-OTH
বিশ্ব।,NNC,B-OTH
তাই,CONJ,B-OTH
ধর্মের,NNC,B-OTH
অনুশাসন,NNC,B-OTH
পালন,NNC,B-OTH
শিখলেই,VNF,B-OTH
আপনার,PRO,B-OTH
নৈতিক,ADJ,B-OTH
শিক্ষা,NNC,B-OTH
হয়ে,VNF,B-OTH
যাবে,VF,B-OTH
এটা,PRO,B-OTH
তো,ADV,B-OTH
হতে,VNF,B-OTH
পারে,VF,B-OTH
না।,ADV,B-OTH
গাজীপুরে,NNP,B-GPE
অনলাইন,NNC,B-OTH
জুয়ার,NNC,B-OTH
মাধ্যমে,PP,B-OTH
হাজার,ADJ,B-OTH
কোটি,ADJ,B-OTH
টাকা,NNC,B-OTH
পাচার,NNC,B-OTH
চক্রের,NNC,B-OTH
নয়,QF,B-NUM
সদস্যকে,NNC,B-PER
আটক,NNC,B-OTH
করেছে,VF,B-OTH
গাজীপুর,NNP,B-ORG
মেট্রোপলিটন,NNP,I-ORG
পুলিশ।,NNP,I-ORG
আর,CONJ,B-OTH
সবচেয়ে,ADJ,B-OTH
বিস্ময়কর,ADJ,B-OTH
ব্যাপার,NNC,B-OTH
হলো,VF,B-OTH
এই,DET,B-OTH
ফোনটিতে,NNC,B-OTH
থাকতে,VNF,B-OTH
পারে,VF,B-OTH
মানুষের,NNC,B-PER
মস্তিষ্ক,NNC,B-OTH
কন্ট্রোল,NNC,B-OTH
করার,NNC,B-OTH
মতো,PP,B-OTH
ব্যবস্থা।,NNC,B-OTH
এই,DET,B-OTH
ধরনের,NNC,B-OTH
চ্যালেঞ্জগুলি,NNC,B-OTH
পাঠকদের,NNC,B-PER
বেশ,ADJ,B-OTH
চিন্তায়,NNC,B-OTH
ফেলে।,VF,B-OTH
গত,ADJ,B-D&T
১৪,QF,I-D&T
মে,NNP,I-D&T
২০২০,QF,I-D&T
তারিখে,NNC,B-OTH
পরলোকগমন,NNC,B-OTH
করেন।,VF,B-OTH
তীব্র,ADJ,B-OTH
তাপপ্রবাহে,NNC,B-OTH
অতিষ্ঠ,ADJ,B-OTH
শ্রমজীবী,ADJ,B-OTH
জনসাধারণের,NNC,B-PER
মধ্যে,PP,B-OTH
নিরাপদ,ADJ,B-OTH
পানি,NNC,B-OTH
ও,CONJ,B-OTH
খাবার,NNC,B-OTH
স্যালাইন,NNC,B-OTH
বিতরণ,NNC,B-OTH
করেছে,VF,B-OTH
ব্যাংকার্স,NNP,B-ORG
ওয়েলফেয়ার,NNP,I-ORG
ক্লাব,NNP,I-ORG
বাংলাদেশ।,NNP,I-ORG
এস,NNP,B-PER
এম,NNP,I-PER
সুজন,NNP,I-PER
বর্তমানে,ADV,B-OTH
দৈনিক,NNP,B-ORG
আধুনিক,NNP,I-ORG
কাগজের,NNP,I-ORG
অনলাইন,NNC,B-PER
সম্পাদক,NNC,I-PER
হিসেবে,PP,B-OTH
দায়িত্ব,NNC,B-OTH
পালন,NNC,B-OTH
করছেন।,VF,B-OTH
অর্থাৎ,ADV,B-OTH
আল্লাহ,NNP,B-PER
ছাড়া,PP,B-OTH
অন্য,ADJ,B-OTH
কোনো,DET,B-OTH
উপাস্য,NNC,B-OTH
নেই,VF,B-OTH
তিনি,PRO,B-OTH
সবকিছুর,PRO,B-OTH
ধারক।,NNC,B-OTH
বাজেট,NNC,B-OTH
ঘোষণা,NNC,B-OTH
পরবর্তীতে,ADV,B-OTH
এফবিসিসিআই,NNP,B-ORG
এর,PART,B-OTH
সভাপতি,NNC,B-PER
মাহবুবুল,NNP,B-PER
আলম,NNP,I-PER
এর,PART,B-OTH
সাথে,PP,B-OTH
সাক্ষাৎকালে,NNC,B-OTH
এ,DET,B-OTH
দাবী,NNC,B-OTH
জানান।,VF,B-OTH
উল্লেখ্য,ADV,B-OTH
আজ,NNC,B-D&T
থেকে,PP,B-OTH
৩,QF,B-NUM
কোটি,QF,I-NUM
৭০,QF,I-NUM
লক্ষ,QF,I-NUM
বছর,NNC,B-UNIT
আগের,PP,B-OTH
কথা।,NNC,B-OTH
৩৮তম,ADJ,B-NUM
বিসিএসের,NNP,B-OTH
লিখিত,ADJ,B-OTH
পরীক্ষার,NNC,B-OTH
ফল,NNC,B-OTH
প্রকাশ,NNC,B-OTH
হয়েছে।,VF,B-OTH
ঘটনাস্থল,NNC,B-OTH
থেকে,PP,B-OTH
খায়ের,NNP,B-PER
৩৬,PUNCT,B-OTH
নামের,NNC,B-OTH
ওই,DET,B-OTH
ভবঘুরেকে,NNC,B-PER
আটক,NNC,B-OTH
করে,VF,B-OTH
পুলিশ।,NNC,B-ORG
নিহতদের,NNC,B-PER
মধ্যে,PP,B-OTH
চট্টগ্রামের,NNP,B-GPE
তিনজন,NNC,B-OTH
ঢাকার,NNP,B-GPE
দুইজন,NNC,B-OTH
ও,CONJ,B-OTH
রংপুরের,NNP,B-GPE
একজন,NNC,B-OTH
রয়েছেন।,VF,B-OTH
স্থানীয়,ADJ,B-ORG
সরকার,NNC,I-ORG
জনপ্রতিনিধি,NNC,I-ORG
মনোনয়ন,NNC,I-ORG
বোর্ডের,NNC,I-ORG
সভা,NNC,B-EVENT
ডেকেছে,VF,B-OTH
আওয়ামী,NNP,B-ORG
লীগ।,NNP,I-ORG
এদিকে,ADV,B-OTH
ভাইরাস-বিরোধী,NNC,B-OTH
কঠোর,ADJ,B-OTH
বিধিনিষেধ,NNC,B-OTH
শিথিল,NNC,B-OTH
করার,NNC,B-OTH
পর,PP,B-OTH
চীনে,NNP,B-GPE
করোনাভাইরাসে,NNP,B-MISC
প্রথম,ADJ,B-NUM
প্রাণহানি,NNC,B-OTH
ঘটেছে।,VF,B-OTH
ভিডিও,NNC,B-OTH
স্ট্রিমিং,NNC,B-OTH
জগতের,NNC,B-OTH
অন্যতম,ADJ,B-OTH
জনপ্রিয়,ADJ,B-OTH
প্ল্যাটফরম,NNC,B-OTH
হলো,VF,B-OTH
নেটফ্লিক্স।,NNP,B-ORG
তিনি,PRO,B-OTH
আরও,ADV,B-OTH
জানান,VF,B-OTH
উন্নত,ADJ,B-OTH
দেশগুলোতে,NNC,B-OTH
অ্যানেসথেসিওলজিস্টরা,NNC,B-PER
অনেক,ADJ,B-OTH
বেশি,ADJ,B-OTH
বেতন,NNC,B-OTH
পান।,VF,B-OTH
তাজমহলের,NNP,B-LOC
পাথর,NNC,B-OTH
দেখেছে,VF,B-OTH
দেখিয়াছ,VF,B-OTH
তার,PRO,B-OTH
প্রাণ,NNC,B-OTH
নেতাকর্মী,NNC,B-PER
‘জয়,PUNCT,B-OTH
বাংলা,NNP,B-OTH
জয়,NNC,B-OTH
বঙ্গবন্ধু’,NNP,B-PER
এবং,CONJ,B-OTH
শেখ,NNP,B-PER
হাসিনার,NNP,I-PER
নামে,NNC,B-OTH
স্লোগান,NNC,B-OTH
দিতে,ADV,B-OTH
দিতে,ADV,B-OTH
জনসভার,NNC,B-OTH
মাঠে,NNC,B-OTH
প্রবেশ,NNC,B-OTH
করছিল।,VF,B-OTH
শ্রমিক,NNP,B-ORG
কল্যাণ,NNP,I-ORG
ফাউন্ডেশনের,NNP,I-ORG
মাধ্যমে,PP,B-OTH
সরকার,NNC,B-ORG
সবসময়,ADV,B-OTH
শ্রমিকদের,NNC,B-PER
কল্যাণে,NNC,B-OTH
পাশে,PP,B-OTH
থাকবে,VF,B-OTH
বলে,ADV,B-OTH
প্রতিমন্ত্রী,NNC,B-PER
উল্লেখ,NNC,B-OTH
করেন।,VF,B-OTH
সাফ,NNP,B-EVENT
চ্যাম্পিয়নশিপে,NNP,I-EVENT
সবশেষ,ADJ,B-OTH
বেঙ্গালুরুতেও,NNP,B-GPE
বাংলাদেশ,NNP,B-GPE
৩-১,QF,B-NUM
গোলে,NNC,B-OTH
ম্যাচ,NNC,B-EVENT
জিতেছিল।,VF,B-OTH
ইতালিতে,NNP,B-GPE
নারী,NNC,B-PER
পুলিশকে,NNC,B-ORG
ধর্ষণের,NNC,B-OTH
অভিযোগে,NNC,B-OTH
বাংলাদেশি,ADJ,B-GPE
এক,QF,B-NUM
যুবককে,NNC,B-PER
গ্রেপ্তার,NNC,B-OTH
করেছে,VF,B-OTH
দেশটির,NNC,B-OTH
আইনশৃঙ্খলা,NNC,B-ORG
বাহিনীর,NNC,I-ORG
সদস্যরা।,NNC,B-PER
সর্বশেষ,ADJ,B-OTH
এডিট,NNC,B-OTH
,PUNCT,B-OTH
১৮,QF,B-D&T
ই,PART,I-D&T
জুলাই,NNP,I-D&T
২০২২,QF,I-D&T
বিকাল,NNC,I-D&T
৩:১২,QF,I-D&T
এ,DET,B-OTH
ব্যাপারে,NNC,B-OTH
অভিযুক্ত,ADJ,B-OTH
ভাতিজার,NNC,B-PER
সঙ্গে,PP,B-OTH
যোগাযোগ,NNC,B-OTH
করা,NNC,B-OTH
হলে,VNF,B-OTH
তার,PRO,B-OTH
মোবাইল,NNC,B-OTH
ফোন,NNC,B-OTH
বন্ধ,ADJ,B-OTH
থাকায়,VNF,B-OTH
বক্তব্য,NNC,B-OTH
পাওয়া,NNC,B-OTH
যায়নি।,VF,B-OTH
একাদশ,ADJ,B-EVENT
জাতীয়,NNC,I-EVENT
নির্বাচনে,NNC,I-EVENT
আওয়ামী,NNP,B-ORG
লীগ,NNP,I-ORG
সর্বোচ্চ,ADJ,B-OTH
সংখ্যক,ADJ,B-OTH
৪,QF,B-NUM
হাজার,QF,I-NUM
২৩টি,QF,I-NUM
মনোনয়ন,NNC,B-OTH
ফরম,NNC,B-OTH
বিক্রি,NNC,B-OTH
করে।,VF,B-OTH
প্রথমবারের,ADV,B-OTH
মতো,ADV,B-OTH
ওয়ানডেতে,NNC,B-EVENT
১০,QF,B-NUM
উইকেটের,NNC,B-OTH
জয়,NNC,B-OTH
তুলে,VNF,B-OTH
নিয়ে,VNF,B-OTH
ইতিহাস,NNC,B-OTH
গড়লো,VF,B-OTH
বাংলাদেশ।,NNP,B-GPE
বুধবার,NNP,B-D&T
বিকালে,NNC,I-D&T
বিশ্ববিদ্যালয়ের,NNC,B-ORG
উপাচার্যের,NNC,B-PER
কক্ষে,NNC,B-OTH
সাধারণ,ADJ,B-OTH
শিক্ষার্থীদের,NNC,B-PER
সঙ্গে,PP,B-OTH
আলোচনা,NNC,B-OTH
শেষে,NNC,B-OTH
তিনি,PRO,B-OTH
এ,DET,B-OTH
ঘোষণা,NNC,B-OTH
দেন।,VF,B-OTH
বৈঠক,NNC,B-OTH
শেষে,NNC,B-OTH
সচিবালয়ে,NNC,B-LOC
ব্রিফিংয়ে,NNC,B-OTH
মন্ত্রিপরিষদ,NNC,B-ORG
সচিব,NNC,B-PER
মো,NNP,B-PER
মাহবুব,NNP,I-PER
হোসেন,NNP,I-PER
এ,DET,B-OTH
তথ্য,NNC,B-OTH
জানিয়েছেন।,VF,B-OTH
সুদুর,ADJ,B-OTH
প্রশারি,NNC,B-OTH
চিন্তা,NNC,B-OTH
করলে,VNF,B-OTH
অরাজগতার,NNC,B-OTH
এমনকি,ADV,B-OTH
গৃহ,NNC,B-OTH
যুদ্ধোর,NNC,B-OTH
বিষয়,NNC,B-OTH
ও,PART,B-OTH
হয়তো,ADV,B-OTH
কল্পনা,NNC,B-OTH
থাকবে,VF,B-OTH
না।,ADV,B-OTH
১৯৮০,QF,B-D&T
সালে,NNC,I-D&T
প্রথম,ADJ,B-NUM
প্লেব্যাক,NNC,B-OTH
করেন,VF,B-OTH
‘পায়েল,PUNCT,B-OTH
কি,NNP,B-T&T
ঝঙ্কার’,NNP,B-T&T
ছবিতে।,NNC,B-OTH
মতামত,NNC,B-OTH
গ্রহণ,NNC,B-OTH
,PUNCT,B-OTH
গাজী,NNP,B-PER
খায়রুল,NNP,I-PER
আলম,NNP,I-PER
কিন্তু,CONJ,B-OTH
মসজিদের,NNC,B-OTH
মাথা,NNC,B-OTH
চোখে,NNC,B-OTH
পড়তে,VNF,B-OTH
পড়তেই,ADV,B-OTH
আরো,ADJ,B-OTH
মিনিট,NNC,B-UNIT
দশ।,QF,B-NUM
বিশ্বকাপের,NNC,B-EVENT
জন্য,PP,B-OTH
১৫,QF,B-NUM
সদস্যের,NNC,B-PER
দল,NNC,B-ORG
ঘোষণা,NNC,B-OTH
করেছে,VF,B-OTH
বিসিসিআই।,NNP,B-ORG
গুগল,NNP,B-ORG
আপনার,PRO,B-OTH
সম্পর্কে,NNC,B-OTH
যত,ADV,B-OTH
জানতে,VNF,B-OTH
ততই,CONJ,B-OTH
তার,PRO,B-OTH
ব্যবসা,NNC,B-OTH
বাড়বে।,VF,B-OTH
১লা,QF,B-D&T
ডিসেম্বর,NNP,I-D&T
তিনি,PRO,B-OTH
নগরীর,NNC,B-OTH
কী’ন,NNP,B-LOC
ব্রিজের,NNC,I-LOC
আলী,NNP,B-LOC
আমজদের,NNP,I-LOC
ঘড়ির,NNC,I-LOC
নিচ,NNC,B-OTH
থেকে,PP,B-OTH
এই,DET,B-OTH
কার্যক্রম,NNC,B-OTH
আনষ্ঠানিক,ADJ,B-OTH
শুরু,NNC,B-OTH
করেন।,VF,B-OTH
প্রতিমন্ত্রী,NNC,B-PER
বলেন,VF,B-OTH
সহিংসতার,NNC,B-OTH
কনটেন্টগুলোর,NNC,B-OTH
বিরুদ্ধে,PP,B-OTH
কেন,ADV,B-OTH
ব্যবস্থা,NNC,B-OTH
নেওয়া,NNC,B-OTH
হয়নি,VF,B-OTH
সে,DET,B-OTH
বিষয়ে,NNC,B-OTH
তাদের,PRO,B-OTH
কাছে,PP,B-OTH
জানতে,VNF,B-OTH
চাওয়া,NNC,B-OTH
হয়েছে।,VF,B-OTH
আর্মানীদের,NNP,B-PER
বিবরণ,NNC,B-OTH
বর্তমানে,ADV,B-OTH
ঢাকায়,NNP,B-GPE
আঠারোটি,QF,B-NUM
আর্মেনী,NNP,B-PER
বংশদ্ভূত,ADJ,B-OTH
পরিবার,NNC,B-OTH
রয়েছে,VF,B-OTH
বলে,ADV,B-OTH
শোনা,NNC,B-OTH
যায়।,VF,B-OTH
সংঘর্ষের,NNC,B-OTH
সময়,NNC,B-OTH
সাউন্ড,NNC,B-OTH
গ্রেনেড,NNC,B-OTH
ও,CONJ,B-OTH
টিয়ারশেল,NNC,B-OTH
নিক্ষেপ,NNC,B-OTH
করে,VF,B-OTH
পুলিশ,NNC,B-ORG
ও,CONJ,B-OTH
র্যাব।,NNC,B-ORG
এমনই,ADJ,B-OTH
একটি,QF,B-NUM
ভিডিও,NNC,B-OTH
করার,NNC,B-OTH
জন্য,PP,B-OTH
কিছু,ADJ,B-OTH
পর্যটক,NNC,B-PER
‘মায়া’কে,PUNCT,B-OTH
উত্যক্ত,NNC,B-OTH
করলে,VNF,B-OTH
সে,PRO,B-OTH
পর্যটকের,NNC,B-PER
গাড়িকে,NNC,B-OTH
ধাওয়া,NNC,B-OTH
করে।,VF,B-OTH
নান্দনিক,ADJ,B-OTH
এই,DET,B-OTH
পোস্টারে,NNC,B-OTH
